Order_ID;Branch_Start;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Start_Latitude;Start_Longitude;Quantity;Weight;Vehicle_Type_Assigned;picked;Batch_Number;Vehicle_Assigned
zcgq800501077;Dago;Tangerang Selatan;Dawn Carter;Christina Rose;Setiabudi No.123, RT 4/RW 8;Sunny;cargo truck;Home;Terlambat;-6.8750079;107.6159521;2.0;12.8;cargo truck;True;143;van
tqjk106872996;Dago;Bandar Lampung;Emily Stephens;Tanya Garrison;Kebon Kawung No.965, RT 1/RW 5;Sunny;pick up truck;Shoes;Terlambat;-6.8750079;107.6159521;8.0;12.8;cargo truck;True;143;van
jdaw721757699;Dago;Gresik;Kyle Pace;Tonya Bryant;Ciwidey No.327, RT 6/RW 2;Sunny;van;Toys;Terlambat;-6.8750079;107.6159521;5.0;13.0;cargo truck;True;143;van
kfri621709568;Dago;Tanjung Pinang;Bradley Wallace;Linda Crosby;Setiabudi No.615, RT 4/RW 9;Sunny;cargo truck;Electronics;Terlambat;-6.8750079;107.6159521;2.0;13.0;cargo truck;True;144;cargo truck
sfiy485016319;Dago;Malang;Jessica Charles;William Ryan;Cihampelas No.692, RT 4/RW 4;Sunny;pick up truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;5.0;13.0;cargo truck;True;144;cargo truck
psmk107422176;Dago;Cimahi;Deanna Wright;Michelle Gardner;Setiabudi No.683, RT 4/RW 9;Sunny;cargo truck;Toys;Terlambat;-6.8750079;107.6159521;5.0;13.0;cargo truck;True;144;cargo truck
bxdc005218284;Dago;Mataram;Travis Kennedy;Richard White;Ciwidey No.581, RT 1/RW 3;Sunny;pick up truck;Sports;Terlambat;-6.8750079;107.6159521;6.0;13.2;cargo truck;True;144;cargo truck
treq686542472;Dago;Solok;Karen Bond DVM;Brittany Beard;Dago No.583, RT 1/RW 2;Sunny;pick up truck;Home;Tepat Waktu;-6.8750079;107.6159521;2.0;13.2;cargo truck;True;145;cargo truck
pjvp138654581;Dago;Banda Aceh;Paul Mcbride;Ann Walker;Ciwidey No.375, RT 8/RW 1;Sunny;cargo truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;6.0;13.2;cargo truck;True;145;cargo truck
qoyn913070355;Dago;Tebing Tinggi;Meredith Wells;Daniel Cooper;Ciwidey No.401, RT 2/RW 9;Sunny;cargo truck;Toys;Terlambat;-6.8750079;107.6159521;7.0;13.3;cargo truck;True;145;cargo truck
mzge477330715;Dago;Bogor;Daniel Burgess;Tim Knight;Cihampelas No.456, RT 1/RW 7;Sunny;pick up truck;Clothing;Terlambat;-6.8750079;107.6159521;7.0;13.3;cargo truck;True;145;cargo truck
zovj982117365;Dago;Tebing Tinggi;William Barrera;Maria Gonzalez;Jalan Braga No.161, RT 4/RW 10;Sunny;cargo truck;Clothing;Terlambat;-6.8750079;107.6159521;7.0;13.3;cargo truck;True;146;pick up truck
pbki348079545;Dago;Gresik;Joshua Frazier;Catherine Davis;Lembong No.877, RT 10/RW 7;Sunny;cargo truck;Electronics;Terlambat;-6.8750079;107.6159521;2.0;13.4;cargo truck;True;147;van
cmiy697846170;Dago;Ambon;Clifford Marshall;Robin Joyce;Riau No.472, RT 1/RW 2;Sunny;cargo truck;Sports;Tepat Waktu;-6.8750079;107.6159521;9.0;13.5;cargo truck;True;147;van
inxb130834561;Dago;South Tangerang;Guy Sims;Ashlee Cohen;Jalan Braga No.19, RT 9/RW 9;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;9.0;13.5;cargo truck;True;148;van
bzfq621071534;Dago;Semarang;Christopher Reynolds;Susan Gonzalez;Lembong No.224, RT 10/RW 6;Sunny;van;Home;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;13.6;cargo truck;True;148;van
lbqm150022979;Dago;Surabaya;Erica Collins;James Potts;Ciwidey No.207, RT 9/RW 8;Sunny;cargo truck;Home;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;13.6;cargo truck;True;149;van
vpxu557044242;Dago;Yogyakarta;Amanda Howell;Darrell Glover;Kebon Kawung No.83, RT 1/RW 3;Sunny;pick up truck;Home;Tepat Waktu;-6.8750079;107.6159521;2.0;13.8;cargo truck;True;149;van
avor854327218;Dago;Gresik;Miranda Miller;Jerry Stark;Dago No.716, RT 5/RW 1;Sunny;pick up truck;Home;Terlambat;-6.8750079;107.6159521;2.0;13.8;cargo truck;True;150;van
ajhb578172641;Dago;Ambon;Tammy Ashley;Alexander Flores;Buah Batu No.255, RT 4/RW 1;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;6.0;13.8;cargo truck;True;150;van
fkqe200297441;Dago;South Tangerang;Jay Flores;Michael Morales;Riau No.660, RT 7/RW 6;Sunny;van;Clothing;Terlambat;-6.8750079;107.6159521;6.0;13.8;cargo truck;True;151;pick up truck
accd148331528;Dago;Lubuklinggau;Kristy Johnson;George Galloway;Pasir Kaliki No.997, RT 9/RW 1;Sunny;pick up truck;Home;Terlambat;-6.8750079;107.6159521;2.0;13.8;cargo truck;True;152;pick up truck
zjwh619081908;Dago;Banda Aceh;Jennifer Carroll;Ryan Mooney;Buah Batu No.247, RT 9/RW 4;Sunny;pick up truck;Home;Terlambat;-6.8750079;107.6159521;2.0;14.0;cargo truck;True;153;van
dxve122509662;Dago;Kendal;Christina Barnett;Bruce Le;Lembong No.837, RT 8/RW 9;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;14.0;cargo truck;True;153;van
evqz616370365;Dago;Malang;Lisa Powell;Jamie Walsh;Ciwidey No.640, RT 2/RW 5;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;14.0;cargo truck;True;154;pick up truck
cvjx316423201;Dago;Tebing Tinggi;Jason Martinez;Richard Walton;Lembong No.232, RT 3/RW 2;Sunny;pick up truck;Electronics;Terlambat;-6.8750079;107.6159521;2.0;14.0;cargo truck;True;155;van
zinx714325976;Dago;Banjarbaru;Alison Small;Alexander Hardy;Dago No.612, RT 6/RW 7;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;14.0;cargo truck;True;155;van
frtm671232629;Dago;Solok;Lee Robinson;Robert Hanson;Kebon Kawung No.243, RT 4/RW 9;Sunny;pick up truck;Electronics;Tepat Waktu;-6.8750079;107.6159521;2.0;14.0;cargo truck;True;156;pick up truck
irgu350731361;Dago;Solok;Anthony Garcia;Michael Daniels;Jalan Braga No.512, RT 7/RW 10;Sunny;cargo truck;Shoes;Terlambat;-6.8750079;107.6159521;10.0;14.0;cargo truck;True;157;pick up truck
pdug115375092;Dago;Dumai;Richard Castillo;Keith Reyes;Dago No.273, RT 3/RW 2;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;14.2;cargo truck;True;158;pick up truck
zpfw090875624;Dago;Binjai;Leah Kelly;Allen Young;Pasir Kaliki No.860, RT 4/RW 4;Sunny;cargo truck;Electronics;Tepat Waktu;-6.8750079;107.6159521;2.0;14.2;cargo truck;True;159;van
nysx301251561;Dago;Solo;Kelly Andrade;Anthony Dunn;Setiabudi No.503, RT 7/RW 1;Sunny;van;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;9.0;14.4;cargo truck;True;159;van
vvnf691031294;Dago;Ambon;Brian Rodriguez;Patrick Anderson;Pasir Kaliki No.901, RT 9/RW 2;Sunny;cargo truck;Toys;Tepat Waktu;-6.8750079;107.6159521;8.0;14.4;cargo truck;True;160;van
qema475902486;Dago;Depok;Victoria Shaw;Jose Lucas;Pasir Kaliki No.101, RT 9/RW 5;Sunny;pick up truck;Home;Terlambat;-6.8750079;107.6159521;2.0;14.4;cargo truck;True;160;van
ywjo259087688;Dago;Bukittinggi;Gabrielle Petersen;Dr. Dana Cole;Setiabudi No.220, RT 2/RW 9;Sunny;cargo truck;Home;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;14.4;cargo truck;True;161;pick up truck
uwbi908668942;Dago;Dumai;Jason Robinson;Tammy Kirk;Lembong No.348, RT 6/RW 3;Sunny;cargo truck;Electronics;Terlambat;-6.8750079;107.6159521;2.0;14.4;cargo truck;True;162;pick up truck
xzrl716784548;Dago;Bengkulu;James Whitney;Kristy Montoya;Dago No.326, RT 3/RW 8;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;6.0;14.4;cargo truck;True;163;cargo truck
kpzj579554552;Dago;Semarang;Sherry Larson;Christopher Spencer;Setiabudi No.187, RT 5/RW 7;Sunny;cargo truck;Clothing;Tepat Waktu;-6.8750079;107.6159521;9.0;14.4;cargo truck;True;163;cargo truck
wfyd884428331;Dago;Malang;Douglas Livingston;Edward Adams;Pasir Kaliki No.69, RT 3/RW 8;Sunny;pick up truck;Toys;Tepat Waktu;-6.8750079;107.6159521;9.0;14.4;cargo truck;True;163;cargo truck
tayc795898438;Dago;Cimahi;Aaron Greer;Anthony Wong;Cihampelas No.869, RT 2/RW 5;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;14.4;cargo truck;True;163;cargo truck
amyz723490317;Dago;Mojokerto;Lisa Velazquez;James Ritter;Dago No.604, RT 2/RW 6;Sunny;pick up truck;Shoes;Terlambat;-6.8750079;107.6159521;9.0;14.4;cargo truck;True;164;van
ogbv644717804;Dago;Ambon;Emily Gardner;Teresa Brown;Buah Batu No.998, RT 6/RW 1;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;8.0;14.4;cargo truck;True;164;van
rmdv106082569;Dago;Mojokerto;Mrs. Alexis Blake;Sonya Martin;Ciwidey No.16, RT 6/RW 7;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;6.0;14.4;cargo truck;True;165;cargo truck
shjn651412788;Dago;Bogor;Shannon Valenzuela;Sarah Mills;Lembong No.316, RT 1/RW 7;Sunny;pick up truck;Electronics;Terlambat;-6.8750079;107.6159521;2.0;14.6;cargo truck;True;165;cargo truck
nbfp777452950;Dago;Kendal;Michael Guerra;Jennifer Bauer;Riau No.891, RT 7/RW 7;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;14.7;cargo truck;True;165;cargo truck
sndi566182365;Dago;Depok;Kaitlyn Singh;Christopher Reed;Lembong No.994, RT 2/RW 3;Sunny;cargo truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;7.0;14.7;cargo truck;True;165;cargo truck
sjbl869697367;Dago;Gresik;Thomas Ellis;Mark Lewis;Setiabudi No.235, RT 2/RW 8;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;14.8;cargo truck;True;166;pick up truck
cnbp609040703;Dago;Serang;Jose Taylor;Steve Lara;Lembong No.758, RT 9/RW 7;Sunny;pick up truck;Home;Tepat Waktu;-6.8750079;107.6159521;2.0;14.8;cargo truck;True;167;pick up truck
calh357924398;Dago;Tebing Tinggi;Yesenia Thomas;Joshua Barajas;Lembong No.721, RT 1/RW 6;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;15.0;cargo truck;True;168;pick up truck
yemf269513613;Dago;Samarinda;Katie Roberts;Taylor Smith;Lembong No.438, RT 5/RW 7;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;15.0;cargo truck;True;169;cargo truck
tlwc657274435;Dago;Depok;Christopher Brown;Leonard Richmond;Ciwidey No.560, RT 7/RW 10;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;15.0;cargo truck;True;169;cargo truck
zbdm211208619;Dago;Semarang;Adrian Mitchell;Rachel Hines;Buah Batu No.233, RT 9/RW 8;Sunny;cargo truck;Sports;Lebih Cepat Sampai;-6.8750079;107.6159521;10.0;15.0;cargo truck;True;169;cargo truck
jjdf381870250;Dago;Surabaya;Daniel Thomas;James Wang;Riau No.786, RT 9/RW 6;Sunny;van;Electronics;Lebih Cepat Sampai;-6.8750079;107.6159521;3.0;15.0;cargo truck;True;169;cargo truck
snex902777923;Dago;Samarinda;Rachel Warren;Stephanie Beasley;Kebon Kawung No.848, RT 10/RW 6;Sunny;pick up truck;Shoes;Terlambat;-6.8750079;107.6159521;10.0;15.0;cargo truck;True;170;cargo truck
sbjt368993527;Dago;Malang;John Ward;Erica Jones DDS;Buah Batu No.248, RT 3/RW 5;Sunny;pick up truck;Clothing;Tepat Waktu;-6.8750079;107.6159521;5.0;15.0;cargo truck;True;170;cargo truck
xwsk038134279;Kebon Kawung;Cilegon;Susan Lara;William Peterson;Riau No.253, RT 1/RW 3;Sunny;pick up truck;Cosmetics;Tepat Waktu;-6.9123708;107.6016929;5.0;1.0;pick up truck;True;1;van
yqxp883136492;Kebon Kawung;Palu;Nicole Meyer;Elizabeth Miranda;Riau No.154, RT 4/RW 7;Sunny;pick up truck;Clothing;Terlambat;-6.9123708;107.6016929;1.0;1.1;pick up truck;True;1;van
pqll662712285;Kebon Kawung;Tebing Tinggi;Jonathan King;William Heath;Jalan Braga No.174, RT 6/RW 1;Sunny;cargo truck;Sports;Terlambat;-6.9123708;107.6016929;1.0;1.1;pick up truck;True;1;van
wdrd207705092;Kebon Kawung;Cimahi;Jessica Dixon;Laura Gilbert;Buah Batu No.710, RT 5/RW 2;Sunny;pick up truck;Clothing;Terlambat;-6.9123708;107.6016929;1.0;1.1;pick up truck;True;1;van
camu859202894;Kebon Kawung;Surabaya;Leslie Valentine;Randy Bell;Pasir Kaliki No.807, RT 9/RW 6;Sunny;pick up truck;Sports;Terlambat;-6.9123708;107.6016929;1.0;1.2;pick up truck;True;1;van
qsdl486158260;Kebon Kawung;Surabaya;Dr. Kevin Perry;Theresa Smith;Pasir Kaliki No.54, RT 1/RW 9;Sunny;pick up truck;Sports;Terlambat;-6.9123708;107.6016929;1.0;1.2;pick up truck;True;1;van
qjfx057009691;Kebon Kawung;Ternate;Cassandra Sutton;Gina Bradley;Jalan Braga No.327, RT 2/RW 10;Sunny;cargo truck;Books;Terlambat;-6.9123708;107.6016929;6.0;1.2;pick up truck;True;1;van
bbzk550153484;Kebon Kawung;Binjai;Diane Johnson;Kimberly Mills;Cihampelas No.844, RT 10/RW 3;Sunny;van;Sports;Terlambat;-6.9123708;107.6016929;1.0;1.3;pick up truck;True;1;van
fxio855391661;Kebon Kawung;Gresik;Eduardo Jenkins;Joseph Brennan;Jalan Braga No.152, RT 7/RW 6;Sunny;cargo truck;Clothing;Terlambat;-6.9123708;107.6016929;1.0;1.4;pick up truck;True;1;van
hyfz728695299;Kebon Kawung;Cilegon;Catherine Serrano;Ronald Reid;Dago No.70, RT 4/RW 7;Sunny;pick up truck;Snacks;Terlambat;-6.9123708;107.6016929;7.0;1.4;pick up truck;True;1;van
hsat809342791;Kebon Kawung;Lubuklinggau;Fernando Kim;Jessica Campbell;Setiabudi No.415, RT 5/RW 2;Sunny;van;Snacks;Tepat Waktu;-6.9123708;107.6016929;7.0;1.4;pick up truck;True;1;van
meed333150079;Kebon Kawung;Yogyakarta;Bailey Shaw;Jason Smith;Cihampelas No.821, RT 10/RW 8;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9123708;107.6016929;1.0;1.4;pick up truck;True;1;van
pvub675795274;Kebon Kawung;Palu;Barry Collins;Kelsey Hunt;Dago No.692, RT 6/RW 5;Sunny;pick up truck;Clothing;Terlambat;-6.9123708;107.6016929;1.0;1.4;pick up truck;True;1;van
fssa332354713;Kebon Kawung;Tebing Tinggi;Mary Austin;Allison Mckenzie;Ciwidey No.663, RT 5/RW 9;Sunny;cargo truck;Books;Terlambat;-6.9123708;107.6016929;7.0;1.4;pick up truck;True;1;van
mput935759240;Kebon Kawung;Mataram;Laurie Cameron;Anthony Dixon;Jalan Braga No.188, RT 10/RW 5;Sunny;pick up truck;Toys;Tepat Waktu;-6.9123708;107.6016929;1.0;1.4;pick up truck;True;1;van
qjbb037542380;Kebon Kawung;Kupang;Christopher Ryan;Pamela Miller;Jalan Braga No.352, RT 6/RW 2;Sunny;van;Books;Lebih Cepat Sampai;-6.9123708;107.6016929;5.0;1.5;pick up truck;True;1;van
jfry858935253;Kebon Kawung;Pontianak;Jordan Matthews;Richard Patrick;Ciwidey No.962, RT 1/RW 5;Sunny;cargo truck;Toys;Tepat Waktu;-6.9123708;107.6016929;1.0;1.5;pick up truck;True;1;van
nbdt525518092;Kebon Kawung;Samarinda;Danielle Hernandez;Teresa Martin;Lembong No.758, RT 5/RW 8;Sunny;cargo truck;Sports;Terlambat;-6.9123708;107.6016929;1.0;1.5;pick up truck;True;1;van
kbqd751459221;Kebon Kawung;Metro;Richard Neal;Jillian Miller;Riau No.73, RT 6/RW 6;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;-6.9123708;107.6016929;5.0;1.5;pick up truck;True;1;van
utko131261711;Kebon Kawung;Depok;Jodi Hall;Jeremy Fisher;Ciwidey No.58, RT 5/RW 3;Sunny;pick up truck;Grocery;Terlambat;-6.9123708;107.6016929;5.0;1.5;pick up truck;True;1;van
okxi393664648;Kebon Kawung;Gresik;Morgan Brennan;Adam Browning;Ciwidey No.200, RT 2/RW 1;Sunny;cargo truck;Toys;Tepat Waktu;-6.9123708;107.6016929;1.0;1.5;pick up truck;True;1;van
brlx645457932;Kebon Kawung;Banjarbaru;Lee French;Tracy Owens;Dago No.303, RT 10/RW 1;Sunny;pick up truck;Shoes;Terlambat;-6.9123708;107.6016929;1.0;1.6;pick up truck;True;1;van
fxcj535717985;Kebon Kawung;Bandung;Bruce Alvarez;Lisa Brown;Buah Batu No.955, RT 2/RW 7;Sunny;cargo truck;Snacks;Tepat Waktu;-6.9123708;107.6016929;9.0;1.8;pick up truck;True;1;van
flsw982254163;Kebon Kawung;South Tangerang;Kelly Brooks;Christine Blackwell;Riau No.517, RT 10/RW 10;Sunny;cargo truck;Snacks;Terlambat;-6.9123708;107.6016929;6.0;1.8;pick up truck;True;1;van
vqzd866271475;Kebon Kawung;Salatiga;Larry Whitehead;Harold Oconnor;Kebon Kawung No.414, RT 6/RW 5;Sunny;pick up truck;Grocery;Terlambat;-6.9123708;107.6016929;9.0;1.8;pick up truck;True;1;van
jorj440560315;Kebon Kawung;Depok;Joshua Young MD;Stanley Webster;Lembong No.284, RT 2/RW 10;Sunny;pick up truck;Grocery;Tepat Waktu;-6.9123708;107.6016929;6.0;1.8;pick up truck;True;1;van
rbqk670929573;Kebon Kawung;Samarinda;Karen Burgess;Aaron Ball;Kebon Kawung No.425, RT 1/RW 10;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.9123708;107.6016929;6.0;1.8;pick up truck;True;1;van
lmwt578598879;Kebon Kawung;Yogyakarta;Jennifer Rivera;Gregory Green;Pasir Kaliki No.347, RT 8/RW 5;Sunny;cargo truck;Toys;Terlambat;-6.9123708;107.6016929;1.0;1.9;pick up truck;True;2;van
iyck095436784;Kebon Kawung;Padang;Jessica Armstrong;Jimmy Rubio;Ciwidey No.285, RT 4/RW 6;Sunny;van;Toys;Terlambat;-6.9123708;107.6016929;1.0;1.9;pick up truck;True;2;van
urgo589041952;Kebon Kawung;Salatiga;Felicia Hernandez;Brent Pierce;Buah Batu No.234, RT 6/RW 2;Sunny;cargo truck;Cosmetics;Tepat Waktu;-6.9123708;107.6016929;5.0;2.0;pick up truck;True;2;van
cgpx093464671;Kebon Kawung;Bukittinggi;John Stewart;Kathryn Marsh;Lembong No.621, RT 10/RW 5;Sunny;pick up truck;Cosmetics;Terlambat;-6.9123708;107.6016929;5.0;2.0;pick up truck;True;2;van
wdlf187216685;Kebon Kawung;Surabaya;Sylvia Myers;Susan Cooper;Cihampelas No.109, RT 8/RW 10;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.9123708;107.6016929;10.0;2.0;pick up truck;True;2;van
iazj213674141;Kebon Kawung;Bukittinggi;James Lawson;Sylvia Jones;Cihampelas No.436, RT 3/RW 6;Sunny;pick up truck;Books;Terlambat;-6.9123708;107.6016929;10.0;2.0;pick up truck;True;2;van
nhxm564132430;Kebon Kawung;Tebing Tinggi;Veronica Shepard;Crystal Pittman;Setiabudi No.865, RT 10/RW 9;Sunny;pick up truck;Books;Terlambat;-6.9123708;107.6016929;5.0;2.0;pick up truck;True;2;van
yjno172472163;Kebon Kawung;Jambi;Jill Welch;Anne Chavez;Riau No.527, RT 4/RW 10;Sunny;van;Clothing;Terlambat;-6.9123708;107.6016929;1.0;2.0;pick up truck;True;2;van
ssqr217571771;Kebon Kawung;Pagar Alam;Eric Turner;Joy Adkins;Ciwidey No.700, RT 8/RW 6;Sunny;pick up truck;Snacks;Terlambat;-6.9123708;107.6016929;7.0;2.1;pick up truck;True;2;van
rcqa118177793;Kebon Kawung;Kupang;Linda Glass;Jonathan Smith;Cihampelas No.899, RT 8/RW 10;Sunny;cargo truck;Books;Terlambat;-6.9123708;107.6016929;7.0;2.1;pick up truck;True;2;van
rlbz442976206;Kebon Kawung;Lubuklinggau;David Nichols;Kyle Smith;Jalan Braga No.759, RT 7/RW 6;Sunny;pick up truck;Books;Tepat Waktu;-6.9123708;107.6016929;7.0;2.1;pick up truck;True;2;van
kefs154652828;Kebon Kawung;Bogor;Melinda Gonzales DDS;Noah Kelly;Jalan Braga No.126, RT 7/RW 6;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;-6.9123708;107.6016929;7.0;2.1;pick up truck;True;2;van
knqv549693099;Kebon Kawung;Pontianak;Jason Kelley;Joann Richardson;Pasir Kaliki No.990, RT 3/RW 3;Sunny;pick up truck;Snacks;Tepat Waktu;-6.9123708;107.6016929;7.0;2.1;pick up truck;True;2;van
mzeb245970250;Kebon Kawung;Surabaya;Joshua Tran;Jeff Shaw;Cihampelas No.559, RT 3/RW 7;Sunny;cargo truck;Sports;Tepat Waktu;-6.9123708;107.6016929;1.0;2.1;pick up truck;True;2;van
ohfh963147472;Kebon Kawung;Banjarmasin;Daniel Pacheco;Charlene Hunt;Pasir Kaliki No.537, RT 2/RW 9;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9123708;107.6016929;2.0;2.2;pick up truck;True;2;van
ehqp201803249;Kebon Kawung;Solo;Michael Gaines;Rebecca Palmer;Ciwidey No.337, RT 3/RW 4;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9123708;107.6016929;1.0;2.3;pick up truck;True;2;van
iffc954097579;Kebon Kawung;Salatiga;Andrew Ramirez;Justin Jackson;Jalan Braga No.541, RT 8/RW 9;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;2;van
siox537910319;Kebon Kawung;Ternate;Peter Young;Brittany Garcia;Riau No.193, RT 9/RW 4;Sunny;pick up truck;Cosmetics;Terlambat;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;2;van
vhfk281198980;Kebon Kawung;Palu;Mary Bentley;Anna Stone;Riau No.990, RT 1/RW 6;Sunny;pick up truck;Cosmetics;Terlambat;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
wdrc366326438;Kebon Kawung;Metro;Robert Perkins;Andrew Martin;Riau No.501, RT 1/RW 8;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9123708;107.6016929;2.0;2.4;pick up truck;True;3;cargo truck
hytq575780707;Kebon Kawung;Bandung;Edward Mullen;Amy Klein;Buah Batu No.164, RT 1/RW 8;Sunny;pick up truck;Snacks;Tepat Waktu;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
jgwc340531496;Kebon Kawung;Metro;Benjamin Delgado;Jeremiah Huber;Ciwidey No.773, RT 9/RW 4;Sunny;pick up truck;Snacks;Terlambat;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
kahn010867207;Kebon Kawung;Pagar Alam;Cindy Clark;Matthew Gonzalez;Lembong No.744, RT 5/RW 9;Sunny;cargo truck;Shoes;Tepat Waktu;-6.9123708;107.6016929;1.0;2.4;pick up truck;True;3;cargo truck
sowo914906214;Kebon Kawung;Cilegon;Christopher James;William Banks;Kebon Kawung No.473, RT 5/RW 6;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
seho403813094;Kebon Kawung;Solok;Earl Kaufman;Ryan Thomas;Cihampelas No.239, RT 8/RW 8;Sunny;pick up truck;Cosmetics;Terlambat;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
znax018066976;Kebon Kawung;Tebing Tinggi;Anna Chen;Megan Carter;Ciwidey No.963, RT 4/RW 5;Sunny;pick up truck;Cosmetics;Terlambat;-6.9123708;107.6016929;8.0;2.4;pick up truck;True;3;cargo truck
siba628789548;Kebon Kawung;Mataram;Andrew Gonzalez;Ashley Anthony;Setiabudi No.51, RT 6/RW 10;Sunny;pick up truck;Books;Tepat Waktu;-6.9123708;107.6016929;5.0;2.5;pick up truck;True;3;cargo truck
acye746242231;Kebon Kawung;Solo;Jennifer Gould DDS;Crystal Pratt;Kebon Kawung No.949, RT 9/RW 3;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-6.9123708;107.6016929;1.0;2.5;pick up truck;True;3;cargo truck
nvvn736767375;Kebon Kawung;Pontianak;Veronica Moore;Alexander Rivera;Cihampelas No.389, RT 3/RW 10;Sunny;pick up truck;Books;Terlambat;-6.9123708;107.6016929;5.0;2.5;pick up truck;True;3;cargo truck
grik774805783;Kebon Kawung;Cilegon;James Fry;Cynthia Jackson;Buah Batu No.528, RT 10/RW 1;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.9123708;107.6016929;5.0;2.5;pick up truck;True;3;cargo truck
ayus499099203;Kebon Kawung;Banjarbaru;Michael Anderson;Diana Mcguire;Setiabudi No.78, RT 2/RW 1;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-6.9123708;107.6016929;2.0;2.6;pick up truck;True;3;cargo truck
ibmn648242389;Kebon Kawung;Tebing Tinggi;Joseph Santiago;Mercedes Adkins;Jalan Braga No.211, RT 2/RW 4;Sunny;cargo truck;Sports;Lebih Cepat Sampai;-6.9123708;107.6016929;1.0;2.6;pick up truck;True;3;cargo truck
xcyc155375473;Kebon Kawung;Ambon;Alexandra Jacobs;Zachary Glass;Pasir Kaliki No.849, RT 7/RW 7;Sunny;pick up truck;Books;Tepat Waktu;-6.9123708;107.6016929;9.0;2.7;pick up truck;True;3;cargo truck
paxz065705320;Kebon Kawung;Tebing Tinggi;Maria Taylor;Debra Ball;Cihampelas No.298, RT 5/RW 1;Sunny;cargo truck;Snacks;Terlambat;-6.9123708;107.6016929;9.0;2.7;pick up truck;True;3;cargo truck
kzxx990645871;Kebon Kawung;Kupang;Crystal Colon;Sherry Tran;Riau No.469, RT 2/RW 10;Sunny;pick up truck;Books;Terlambat;-6.9123708;107.6016929;9.0;2.7;pick up truck;True;3;cargo truck
jzrc322619570;Kebon Kawung;Samarinda;Vanessa Olsen;William Franklin;Setiabudi No.965, RT 2/RW 4;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.9123708;107.6016929;7.0;2.8;pick up truck;True;3;cargo truck
wzoc344425774;Kebon Kawung;Solok;April Murray;Kevin Clarke;Ciwidey No.733, RT 3/RW 1;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-6.9123708;107.6016929;2.0;2.8;pick up truck;True;3;cargo truck
wtyz252506421;Kebon Kawung;Tangerang Selatan;Patrick Ellis;Angela Rodriguez;Lembong No.512, RT 6/RW 3;Sunny;cargo truck;Toys;Terlambat;-6.9123708;107.6016929;1.0;2.8;pick up truck;True;3;cargo truck
